fila_limpia,conjunto
2816,train
2817,train
2818,test
2819,train
2820,train
2821,train
2822,train
2823,train
2824,train
2825,train
2826,train
2827,test
2828,train
2829,test
2830,train
2831,train
2832,test
2833,train
2834,train
2835,validacion
2836,validacion
2837,train
2838,test
2839,test
2840,train
2841,train
2842,train
2843,train
2844,train
2845,train
2846,test
2847,test
2848,validacion
2849,train
2850,train
2851,train
2852,test
2853,train
2854,train
2855,train
2856,train
2857,train
2858,train
2859,train
2860,train
2861,train
2862,test
2863,test
2864,validacion
2865,train
2866,train
2867,train
2868,train
2869,train
2870,train
2871,train
2872,train
2873,test
2874,train
2875,train
2876,train
2877,train
2878,train
2879,train
2880,test
2881,train
2882,test
2883,train
2884,train
2885,train
2886,validacion
2887,validacion
2888,test
2889,validacion
2890,train
2891,test
2892,train
2893,train
2894,train
2895,train
2896,train
2897,validacion
2898,train
2899,train
2900,train
2901,train
2902,train
2903,train
2904,test
2905,validacion
2906,train
2907,train
2908,validacion
2909,train
2910,train
2911,train
2912,train
2913,test
2914,validacion
2915,train
2916,validacion
2917,test
2918,test
2919,train
2920,train
2921,train
2922,test
2923,train
2924,validacion
2925,train
2926,train
2927,train
2928,train
2929,train
2930,train
2931,train
2932,validacion
2933,train
2934,train
2935,train
2936,train
2937,train
2938,train
2939,validacion
2940,train
2941,test
2942,train
2943,train
2944,validacion
2945,test
2946,train
2947,test
2948,validacion
2949,train
2950,train
2951,train
2952,test
2953,validacion
2954,train
2955,test
2956,test
2957,train
2958,train
2959,train
2960,train
2961,train
2962,validacion
2963,train
2964,train
2965,train
2966,train
2967,test
2968,train
2969,train
2970,train
2971,validacion
2972,train
2973,validacion
2974,test
2975,train
2976,train
2977,test
2978,train
2979,train
2980,train
2981,train
2982,train
2983,train
2984,train
2985,train
2986,train
2987,train
2988,train
2989,train
2990,validacion
2991,train
2992,train
2993,train
2994,train
2995,train
2996,validacion
2997,test
2998,validacion
2999,test
3000,train
3001,test
3002,validacion
3003,train
3004,train
3005,train
3006,train
3007,train
3008,train
3009,train
3010,validacion
3011,train
3012,train
3013,train
3014,train
3015,train
3016,train
3017,train
3018,train
3019,test
3020,train
3021,validacion
3022,test
3023,train
3024,train
3025,train
3026,validacion
3027,train
3028,validacion
3029,validacion
3030,validacion
3031,train
3032,train
3033,train
3034,train
3035,validacion
3036,train
3037,train
3038,validacion
3039,train
3040,train
3041,train
3042,validacion
3043,train
3044,train
3045,train
3046,validacion
3047,train
3048,train
3049,train
3050,test
3051,train
3052,train
3053,train
3054,train
3055,train
3056,train
3057,test
3058,train
3059,train
3060,train
3061,train
3062,train
3063,test
3064,test
3065,test
3066,train
3067,train
3068,train
3069,train
3070,train
3071,train
3072,train
3073,train
3074,train
3075,train
3076,train
3077,train
3078,train
3079,train
3080,train
3081,train
3082,test
3083,train
3084,train
3085,train
3086,train
3087,test
3088,train
3089,train
3090,train
3091,train
3092,train
3093,train
3094,validacion
3095,train
3096,validacion
3097,train
3098,train
3099,validacion
3100,train
3101,validacion
3102,train
3103,train
3104,train
3105,validacion
3106,train
3107,train
3108,train
3109,train
3110,train
3111,train
3112,test
3113,train
3114,train
3115,train
3116,train
3117,train
3118,train
3119,train
3120,train
3121,validacion
3122,train
3123,train
3124,train
3125,train
3126,train
3127,train
3128,train
3129,test
3130,train
3131,train
3132,train
3133,train
3134,train
3135,train
3136,train
3137,train
3138,train
3139,train
3140,train
3141,train
3142,train
3143,train
3144,train
3145,train
3146,train
3147,train
3148,train
3149,train
3150,validacion
3151,train
3152,train
3153,test
3154,validacion
3155,train
3156,validacion
3157,train
3158,train
3159,train
3160,train
3161,train
3162,train
3163,train
3164,train
3165,validacion
3166,validacion
3167,train
3168,train
3169,train
3170,validacion
3171,train
3172,train
3173,train
3174,train
3175,train
3176,train
3177,test
3178,train
3179,train
3180,train
3181,train
3182,validacion
3183,train
3184,train
3185,train
3186,train
3187,train
3188,train
3189,train
3190,train
3191,train
3192,train
3193,validacion
3194,train
3195,validacion
3196,train
3197,train
3198,train
3199,test
3200,test
3201,test
3202,train
3203,train
3204,train
3205,train
3206,test
3207,train
3208,test
3209,train
3210,test
3211,train
3212,train
3213,train
3214,train
3215,test
3216,train
3217,train
3218,train
3219,train
3220,test
3221,train
3222,train
3223,train
3224,train
3225,train
3226,validacion
3227,train
3228,train
3229,train
3230,train
3231,train
3232,train
3233,train
3234,train
3235,train
3236,train
3237,train
3238,train
3239,train
3240,train
3241,train
3242,test
3243,train
3244,train
3245,train
3246,train
3247,train
3248,train
3249,train
3250,train
3251,train
3252,train
3253,train
3254,test
3255,train
3256,train
3257,train
3258,test
3259,train
3260,train
3261,train
3262,test
3263,test
3264,validacion
3265,train
3266,train
3267,train
3268,test
3269,train
3270,train
3271,train
3272,train
3273,train
3274,train
3275,test
3276,train
3277,train
3278,validacion
3279,train
3280,validacion
3281,test
3282,train
3283,train
3284,train
3285,train
3286,train
3287,test
3288,test
3289,train
3290,train
3291,train
3292,validacion
3293,train
3294,test
3295,train
3296,train
3297,train
3298,train
3299,test
3300,train
3301,train
3302,train
3303,train
3304,test
3305,train
3306,train
3307,train
3308,train
3309,train
3310,test
3311,test
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,train
3319,train
3320,train
3321,train
3322,train
3323,train
3324,test
3325,train
3326,train
3327,train
3328,test
3329,train
3330,train
3331,train
3332,validacion
3333,train
3334,test
3335,test
3336,train
3337,train
3338,train
3339,train
3340,train
3341,train
3342,train
3343,train
3344,train
3345,train
3346,validacion
3347,train
3348,train
3349,test
3350,validacion
3351,train
3352,train
3353,test
3354,train
3355,train
3356,train
3357,test
3358,train
3359,train
3360,validacion
3361,train
3362,train
3363,train
3364,train
3365,test
3366,train
3367,train
3368,validacion
3369,test
3370,train
3371,train
3372,validacion
3373,train
3374,validacion
3375,train
3376,train
3377,train
3378,validacion
3379,validacion
3380,train
3381,train
3382,validacion
3383,train
3384,train
3385,train
3386,train
3387,train
3388,train
3389,test
3390,validacion
3391,validacion
3392,train
3393,test
3394,train
3395,train
3396,validacion
3397,test
3398,train
3399,train
3400,validacion
3401,train
3402,validacion
3403,train
3404,train
3405,validacion
3406,validacion
3407,test
3408,train
3409,validacion
3410,test
3411,train
3412,test
3413,train
3414,test
3415,train
3416,train
3417,train
3418,validacion
3419,test
3420,train
3421,train
3422,train
3423,train
3424,train
3425,test
3426,train
3427,validacion
3428,train
3429,validacion
3430,train
3431,train
3432,train
3433,train
3434,train
3435,train
3436,train
3437,train
3438,train
3439,test
3440,validacion
3441,train
3442,test
3443,train
3444,train
3445,test
3446,train
3447,train
3448,train
3449,train
3450,validacion
3451,train
3452,train
3453,train
3454,test
3455,train
3456,validacion
3457,train
3458,train
3459,train
3460,test
3461,validacion
3462,test
3463,validacion
3464,train
3465,train
3466,train
3467,train
3468,train
3469,test
3470,train
3471,validacion
3472,test
3473,train
3474,train
3475,train
3476,train
3477,train
3478,test
3479,test
3480,test
3481,test
3482,train
3483,train
3484,train
3485,train
3486,train
3487,train
3488,train
3489,train
3490,test
3491,test
3492,test
3493,train
3494,train
3495,train
3496,train
3497,train
3498,validacion
3499,train
3500,train
3501,train
3502,train
3503,validacion
3504,train
3505,train
3506,train
3507,test
3508,train
3509,train
3510,train
3511,train
3512,train
3513,validacion
3514,train
3515,train
3516,train
3517,validacion
3518,test
3519,train
3520,train
3521,test
3522,train
3523,train
3524,train
3525,test
3526,train
3527,train
3528,train
3529,train
3530,train
3531,train
3532,train
3533,train
3534,train
3535,validacion
3536,train
3537,test
3538,train
3539,train
3540,train
3541,train
3542,train
3543,train
3544,train
3545,train
3546,train
3547,validacion
3548,test
3549,test
3550,test
3551,train
3552,train
3553,train
3554,train
3555,train
3556,train
3557,train
3558,validacion
3559,validacion
3560,test
3561,train
3562,train
3563,train
3564,test
3565,test
3566,train
3567,train
3568,validacion
3569,validacion
3570,train
3571,train
3572,train
3573,train
3574,train
3575,train
3576,train
3577,train
3578,test
3579,train
3580,train
3581,train
3582,train
3583,train
3584,validacion
3585,train
3586,train
3587,train
3588,validacion
3589,train
3590,train
3591,train
3592,test
3593,train
3594,train
3595,train
3596,train
3597,train
3598,train
3599,train
3600,test
3601,train
3602,validacion
3603,train
3604,train
3605,train
3606,train
3607,train
3608,train
3609,train
3610,test
3611,validacion
3612,train
3613,train
3614,test
3615,train
3616,train
3617,test
3618,train
3619,train
3620,test
3621,validacion
3622,validacion
3623,train
3624,train
3625,train
3626,train
3627,train
3628,train
3629,train
3630,test
3631,train
3632,validacion
3633,train
3634,test
3635,validacion
3636,train
3637,train
3638,test
3639,train
3640,train
3641,validacion
3642,train
3643,test
3644,test
3645,train
3646,test
3647,train
3648,train
3649,train
3650,train
3651,train
3652,train
3653,validacion
3654,train
3655,validacion
3656,train
3657,train
3658,validacion
3659,train
3660,train
3661,train
3662,train
3663,validacion
3664,train
3665,validacion
3666,test
3667,train
3668,train
3669,train
3670,train
3671,train
3672,train
3673,test
3674,train
3675,train
3676,train
3677,train
3678,train
3679,train
3680,train
3681,train
3682,train
3683,test
3684,train
3685,train
3686,train
3687,train
3688,test
3689,test
3690,test
3691,validacion
3692,train
3693,train
3694,train
3695,test
3696,train
3697,train
3698,train
3699,train
3700,train
3701,test
3702,train
3703,train
3704,validacion
3705,train
3706,train
3707,train
3708,validacion
3709,train
3710,test
3711,validacion
3712,train
3713,train
3714,test
3715,train
3716,train
3717,train
3718,train
3719,train
3720,train
3721,train
3722,train
3723,validacion
3724,train
3725,validacion
3726,train
3727,test
3728,validacion
3729,train
3730,train
3731,train
3732,train
3733,train
3734,train
3735,train
3736,train
3737,train
3738,test
3739,train
3740,train
3741,train
3742,test
3743,train
3744,train
3745,test
3746,train
3747,train
3748,train
3749,test
3750,train
3751,validacion
3752,validacion
3753,train
3754,validacion
3755,train
3756,train
3757,train
3758,validacion
3759,train
3760,train
3761,train
3762,test
3763,train
3764,train
3765,train
3766,train
3767,train
3768,train
3769,train
3770,train
3771,validacion
3772,validacion
3773,train
3774,train
3775,train
3776,validacion
3777,train
3778,train
3779,train
3780,train
3781,train
3782,train
3783,train
3784,train
3785,train
3786,test
3787,validacion
3788,test
3789,train
3790,train
3791,validacion
3792,train
3793,train
3794,train
3795,test
3796,train
3797,test
3798,train
3799,test
3800,train
3801,train
3802,train
3803,train
3804,train
3805,train
3806,train
3807,validacion
3808,validacion
3809,train
3810,train
3811,train
3812,train
3813,validacion
3814,validacion
3815,test
3816,train
3817,train
3818,validacion
3819,train
3820,train
3821,train
3822,train
3823,train
3824,train
3825,train
3826,test
3827,train
3828,train
3829,validacion
3830,train
3831,train
3832,test
3833,train
3834,train
3835,test
3836,validacion
3837,train
3838,train
3839,train
3840,train
3841,validacion
3842,train
3843,train
3844,train
3845,validacion
3846,train
3847,train
3848,train
3849,train
3850,train
3851,train
3852,train
3853,validacion
3854,train
3855,train
3856,train
3857,train
3858,test
3859,validacion
3860,test
3861,train
3862,train
3863,train
3864,train
3865,train
3866,train
3867,train
3868,train
3869,train
3870,test
3871,train
3872,train
3873,test
3874,validacion
3875,train
3876,train
3877,validacion
3878,train
3879,train
3880,train
3881,train
3882,train
3883,train
3884,validacion
3885,test
3886,test
3887,test
3888,validacion
3889,train
3890,validacion
3891,test
3892,test
3893,train
3894,validacion
3895,train
3896,test
3897,train
3898,train
3899,train
3900,validacion
3901,test
3902,train
3903,train
3904,train
3905,train
3906,test
3907,train
3908,train
3909,validacion
3910,train
3911,train
3912,test
3913,test
3914,train
3915,train
3916,validacion
3917,train
3918,train
3919,train
3920,train
3921,train
3922,test
3923,train
3924,test
3925,train
3926,train
3927,train
3928,train
3929,train
3930,test
3931,train
3932,train
3933,test
3934,train
3935,train
3936,train
3937,train
3938,train
3939,train
3940,validacion
3941,train
3942,train
3943,train
3944,train
3945,train
3946,train
3947,validacion
3948,train
3949,train
3950,train
3951,train
3952,test
3953,test
3954,test
3955,validacion
3956,train
3957,train
3958,train
3959,test
3960,validacion
3961,train
3962,train
3963,test
3964,validacion
3965,train
3966,validacion
3967,train
3968,train
3969,validacion
3970,train
3971,train
3972,test
3973,train
